x,y,grp
45171,66,g1
45172,67,g2
45173,68,g3
45174,69,g4
45175,70,g0
45176,71,g1
45177,72,g2
45178,73,g3
45179,74,g4
45180,75,g0
45181,76,g1
45182,77,g2
45183,78,g3
45184,79,g4
45185,80,g0
45186,81,g1
45187,82,g2
45188,83,g3
45189,84,g4
45190,85,g0
45191,86,g1
45192,87,g2
45193,88,g3
45194,89,g4
45195,90,g0
45196,91,g1
45197,92,g2
45198,93,g3
45199,94,g4
45200,95,g0
45201,96,g1
45202,0,g2
45203,1,g3
45204,2,g4
45205,3,g0
45206,4,g1
45207,5,g2
45208,6,g3
45209,7,g4
45210,8,g0
45211,9,g1
45212,10,g2
45213,11,g3
45214,12,g4
45215,13,g0
45216,14,g1
45217,15,g2
45218,16,g3
45219,17,g4
45220,18,g0
45221,19,g1
45222,20,g2
45223,21,g3
45224,22,g4
45225,23,g0
45226,24,g1
45227,25,g2
45228,26,g3
45229,27,g4
45230,28,g0
45231,29,g1
45232,30,g2
45233,31,g3
45234,32,g4
45235,33,g0
45236,34,g1
45237,35,g2
45238,36,g3
45239,37,g4
45240,38,g0
45241,39,g1
45242,40,g2
45243,41,g3
45244,42,g4
45245,43,g0
45246,44,g1
45247,45,g2
45248,46,g3
45249,47,g4
45250,48,g0
45251,49,g1
45252,50,g2
45253,51,g3
45254,52,g4
45255,53,g0
45256,54,g1
45257,55,g2
45258,56,g3
45259,57,g4
45260,58,g0
45261,59,g1
45262,60,g2
45263,61,g3
45264,62,g4
45265,63,g0
45266,64,g1
45267,65,g2
45268,66,g3
45269,67,g4
45270,68,g0
45271,69,g1
45272,70,g2
45273,71,g3
45274,72,g4
45275,73,g0
45276,74,g1
45277,75,g2
45278,76,g3
45279,77,g4
45280,78,g0
45281,79,g1
45282,80,g2
45283,81,g3
45284,82,g4
45285,83,g0
45286,84,g1
45287,85,g2
45288,86,g3
45289,87,g4
45290,88,g0
45291,89,g1
45292,90,g2
45293,91,g3
45294,92,g4
45295,93,g0
45296,94,g1
45297,95,g2
45298,96,g3
45299,0,g4
45300,1,g0
45301,2,g1
45302,3,g2
45303,4,g3
45304,5,g4
45305,6,g0
45306,7,g1
45307,8,g2
45308,9,g3
45309,10,g4
45310,11,g0
45311,12,g1
45312,13,g2
45313,14,g3
45314,15,g4
45315,16,g0
45316,17,g1
45317,18,g2
45318,19,g3
45319,20,g4
45320,21,g0
45321,22,g1
45322,23,g2
45323,24,g3
45324,25,g4
45325,26,g0
45326,27,g1
45327,28,g2
45328,29,g3
45329,30,g4
45330,31,g0
45331,32,g1
45332,33,g2
45333,34,g3
45334,35,g4
45335,36,g0
45336,37,g1
45337,38,g2
45338,39,g3
45339,40,g4
45340,41,g0
45341,42,g1
45342,43,g2
45343,44,g3
45344,45,g4
45345,46,g0
45346,47,g1
45347,48,g2
45348,49,g3
45349,50,g4
45350,51,g0
45351,52,g1
45352,53,g2
45353,54,g3
45354,55,g4
45355,56,g0
45356,57,g1
45357,58,g2
45358,59,g3
45359,60,g4
45360,61,g0
45361,62,g1
45362,63,g2
45363,64,g3
45364,65,g4
45365,66,g0
45366,67,g1
45367,68,g2
45368,69,g3
45369,70,g4
45370,71,g0
45371,72,g1
45372,73,g2
45373,74,g3
45374,75,g4
45375,76,g0
45376,77,g1
45377,78,g2
45378,79,g3
45379,80,g4
45380,81,g0
45381,82,g1
45382,83,g2
45383,84,g3
45384,85,g4
45385,86,g0
45386,87,g1
45387,88,g2
45388,89,g3
45389,90,g4
45390,91,g0
45391,92,g1
45392,93,g2
45393,94,g3
45394,95,g4
45395,96,g0
45396,0,g1
45397,1,g2
45398,2,g3
45399,3,g4
45400,4,g0
45401,5,g1
45402,6,g2
45403,7,g3
45404,8,g4
45405,9,g0
45406,10,g1
45407,11,g2
45408,12,g3
45409,13,g4
45410,14,g0
45411,15,g1
45412,16,g2
45413,17,g3
45414,18,g4
45415,19,g0
45416,20,g1
45417,21,g2
45418,22,g3
45419,23,g4
45420,24,g0
45421,25,g1
45422,26,g2
45423,27,g3
45424,28,g4
45425,29,g0
45426,30,g1
45427,31,g2
45428,32,g3
45429,33,g4
45430,34,g0
45431,35,g1
45432,36,g2
45433,37,g3
45434,38,g4
45435,39,g0
45436,40,g1
45437,41,g2
45438,42,g3
45439,43,g4
45440,44,g0
45441,45,g1
45442,46,g2
45443,47,g3
45444,48,g4
45445,49,g0
45446,50,g1
45447,51,g2
45448,52,g3
45449,53,g4
45450,54,g0
45451,55,g1
45452,56,g2
45453,57,g3
45454,58,g4
45455,59,g0
45456,60,g1
45457,61,g2
45458,62,g3
45459,63,g4
45460,64,g0
45461,65,g1
45462,66,g2
45463,67,g3
45464,68,g4
45465,69,g0
45466,70,g1
45467,71,g2
45468,72,g3
45469,73,g4
45470,74,g0
45471,75,g1
45472,76,g2
45473,77,g3
45474,78,g4
45475,79,g0
45476,80,g1
45477,81,g2
45478,82,g3
45479,83,g4
45480,84,g0
45481,85,g1
45482,86,g2
45483,87,g3
45484,88,g4
45485,89,g0
45486,90,g1
45487,91,g2
45488,92,g3
45489,93,g4
45490,94,g0
45491,95,g1
45492,96,g2
45493,0,g3
45494,1,g4
45495,2,g0
45496,3,g1
45497,4,g2
45498,5,g3
45499,6,g4
45500,7,g0
45501,8,g1
45502,9,g2
45503,10,g3
45504,11,g4
45505,12,g0
45506,13,g1
45507,14,g2
45508,15,g3
45509,16,g4
45510,17,g0
45511,18,g1
45512,19,g2
45513,20,g3
45514,21,g4
45515,22,g0
45516,23,g1
45517,24,g2
45518,25,g3
45519,26,g4
45520,27,g0
45521,28,g1
45522,29,g2
45523,30,g3
45524,31,g4
45525,32,g0
45526,33,g1
45527,34,g2
45528,35,g3
45529,36,g4
45530,37,g0
45531,38,g1
45532,39,g2
45533,40,g3
45534,41,g4
45535,42,g0
45536,43,g1
45537,44,g2
45538,45,g3
45539,46,g4
45540,47,g0
45541,48,g1
45542,49,g2
45543,50,g3
45544,51,g4
45545,52,g0
45546,53,g1
45547,54,g2
45548,55,g3
45549,56,g4
45550,57,g0
45551,58,g1
45552,59,g2
45553,60,g3
45554,61,g4
45555,62,g0
45556,63,g1
45557,64,g2
45558,65,g3
45559,66,g4
45560,67,g0
45561,68,g1
45562,69,g2
45563,70,g3
45564,71,g4
45565,72,g0
45566,73,g1
45567,74,g2
45568,75,g3
45569,76,g4
45570,77,g0
45571,78,g1
45572,79,g2
45573,80,g3
45574,81,g4
45575,82,g0
45576,83,g1
45577,84,g2
45578,85,g3
45579,86,g4
45580,87,g0
45581,88,g1
45582,89,g2
45583,90,g3
45584,91,g4
45585,92,g0
45586,93,g1
45587,94,g2
45588,95,g3
45589,96,g4
45590,0,g0
45591,1,g1
45592,2,g2
45593,3,g3
45594,4,g4
45595,5,g0
45596,6,g1
45597,7,g2
45598,8,g3
45599,9,g4
45600,10,g0
45601,11,g1
45602,12,g2
45603,13,g3
45604,14,g4
45605,15,g0
45606,16,g1
45607,17,g2
45608,18,g3
45609,19,g4
45610,20,g0
45611,21,g1
45612,22,g2
45613,23,g3
45614,24,g4
45615,25,g0
45616,26,g1
45617,27,g2
45618,28,g3
45619,29,g4
45620,30,g0
45621,31,g1
45622,32,g2
45623,33,g3
45624,34,g4
45625,35,g0
45626,36,g1
45627,37,g2
45628,38,g3
45629,39,g4
45630,40,g0
45631,41,g1
45632,42,g2
45633,43,g3
45634,44,g4
45635,45,g0
45636,46,g1
45637,47,g2
45638,48,g3
45639,49,g4
45640,50,g0
45641,51,g1
45642,52,g2
45643,53,g3
45644,54,g4
45645,55,g0
45646,56,g1
45647,57,g2
45648,58,g3
45649,59,g4
45650,60,g0
45651,61,g1
45652,62,g2
45653,63,g3
45654,64,g4
45655,65,g0
45656,66,g1
45657,67,g2
45658,68,g3
45659,69,g4
45660,70,g0
45661,71,g1
45662,72,g2
45663,73,g3
45664,74,g4
45665,75,g0
45666,76,g1
45667,77,g2
45668,78,g3
45669,79,g4
45670,80,g0
45671,81,g1
45672,82,g2
45673,83,g3
45674,84,g4
45675,85,g0
45676,86,g1
45677,87,g2
45678,88,g3
45679,89,g4
45680,90,g0
45681,91,g1
45682,92,g2
45683,93,g3
45684,94,g4
45685,95,g0
45686,96,g1
45687,0,g2
45688,1,g3
45689,2,g4
45690,3,g0
45691,4,g1
45692,5,g2
45693,6,g3
45694,7,g4
45695,8,g0
45696,9,g1
45697,10,g2
45698,11,g3
45699,12,g4
45700,13,g0
45701,14,g1
45702,15,g2
45703,16,g3
45704,17,g4
45705,18,g0
45706,19,g1
45707,20,g2
45708,21,g3
45709,22,g4
45710,23,g0
45711,24,g1
45712,25,g2
45713,26,g3
45714,27,g4
45715,28,g0
45716,29,g1
45717,30,g2
45718,31,g3
45719,32,g4
45720,33,g0
45721,34,g1
45722,35,g2
45723,36,g3
45724,37,g4
45725,38,g0
45726,39,g1
45727,40,g2
45728,41,g3
45729,42,g4
45730,43,g0
45731,44,g1
45732,45,g2
45733,46,g3
45734,47,g4
45735,48,g0
45736,49,g1
45737,50,g2
45738,51,g3
45739,52,g4
45740,53,g0
45741,54,g1
45742,55,g2
45743,56,g3
45744,57,g4
45745,58,g0
45746,59,g1
45747,60,g2
45748,61,g3
45749,62,g4
45750,63,g0
45751,64,g1
45752,65,g2
45753,66,g3
45754,67,g4
45755,68,g0
45756,69,g1
45757,70,g2
45758,71,g3
45759,72,g4
45760,73,g0
45761,74,g1
45762,75,g2
45763,76,g3
45764,77,g4
45765,78,g0
45766,79,g1
45767,80,g2
45768,81,g3
45769,82,g4
45770,83,g0
45771,84,g1
45772,85,g2
45773,86,g3
45774,87,g4
45775,88,g0
45776,89,g1
45777,90,g2
45778,91,g3
45779,92,g4
45780,93,g0
45781,94,g1
45782,95,g2
45783,96,g3
45784,0,g4
45785,1,g0
45786,2,g1
45787,3,g2
45788,4,g3
45789,5,g4
45790,6,g0
45791,7,g1
45792,8,g2
45793,9,g3
45794,10,g4
45795,11,g0
45796,12,g1
45797,13,g2
45798,14,g3
45799,15,g4
45800,16,g0
45801,17,g1
45802,18,g2
45803,19,g3
45804,20,g4
45805,21,g0
45806,22,g1
45807,23,g2
45808,24,g3
45809,25,g4
45810,26,g0
45811,27,g1
45812,28,g2
45813,29,g3
45814,30,g4
45815,31,g0
45816,32,g1
45817,33,g2
45818,34,g3
45819,35,g4
45820,36,g0
45821,37,g1
45822,38,g2
45823,39,g3
45824,40,g4
45825,41,g0
45826,42,g1
45827,43,g2
45828,44,g3
45829,45,g4
45830,46,g0
45831,47,g1
45832,48,g2
45833,49,g3
45834,50,g4
45835,51,g0
45836,52,g1
45837,53,g2
45838,54,g3
45839,55,g4
45840,56,g0
45841,57,g1
45842,58,g2
45843,59,g3
45844,60,g4
45845,61,g0
45846,62,g1
45847,63,g2
45848,64,g3
45849,65,g4
45850,66,g0
45851,67,g1
45852,68,g2
45853,69,g3
45854,70,g4
45855,71,g0
45856,72,g1
45857,73,g2
45858,74,g3
45859,75,g4
45860,76,g0
45861,77,g1
45862,78,g2
45863,79,g3
45864,80,g4
45865,81,g0
45866,82,g1
45867,83,g2
45868,84,g3
45869,85,g4
45870,86,g0
45871,87,g1
45872,88,g2
45873,89,g3
45874,90,g4
45875,91,g0
45876,92,g1
45877,93,g2
45878,94,g3
45879,95,g4
45880,96,g0
45881,0,g1
45882,1,g2
45883,2,g3
45884,3,g4
45885,4,g0
45886,5,g1
45887,6,g2
45888,7,g3
45889,8,g4
45890,9,g0
45891,10,g1
45892,11,g2
45893,12,g3
45894,13,g4
45895,14,g0
45896,15,g1
45897,16,g2
45898,17,g3
45899,18,g4
45900,19,g0
45901,20,g1
45902,21,g2
45903,22,g3
45904,23,g4
45905,24,g0
45906,25,g1
45907,26,g2
45908,27,g3
45909,28,g4
45910,29,g0
45911,30,g1
45912,31,g2
45913,32,g3
45914,33,g4
45915,34,g0
45916,35,g1
45917,36,g2
45918,37,g3
45919,38,g4
45920,39,g0
45921,40,g1
45922,41,g2
45923,42,g3
45924,43,g4
45925,44,g0
45926,45,g1
45927,46,g2
45928,47,g3
45929,48,g4
45930,49,g0
45931,50,g1
45932,51,g2
45933,52,g3
45934,53,g4
45935,54,g0
45936,55,g1
45937,56,g2
45938,57,g3
45939,58,g4
45940,59,g0
45941,60,g1
45942,61,g2
45943,62,g3
45944,63,g4
45945,64,g0
45946,65,g1
45947,66,g2
45948,67,g3
45949,68,g4
45950,69,g0
45951,70,g1
45952,71,g2
45953,72,g3
45954,73,g4
45955,74,g0
45956,75,g1
45957,76,g2
45958,77,g3
45959,78,g4
45960,79,g0
45961,80,g1
45962,81,g2
45963,82,g3
45964,83,g4
45965,84,g0
45966,85,g1
45967,86,g2
45968,87,g3
45969,88,g4
45970,89,g0
45971,90,g1
45972,91,g2
45973,92,g3
45974,93,g4
45975,94,g0
45976,95,g1
45977,96,g2
45978,0,g3
45979,1,g4
45980,2,g0
45981,3,g1
45982,4,g2
45983,5,g3
45984,6,g4
45985,7,g0
45986,8,g1
45987,9,g2
45988,10,g3
45989,11,g4
45990,12,g0
45991,13,g1
45992,14,g2
45993,15,g3
45994,16,g4
45995,17,g0
45996,18,g1
45997,19,g2
45998,20,g3
45999,21,g4
46000,22,g0
46001,23,g1
46002,24,g2
46003,25,g3
46004,26,g4
46005,27,g0
46006,28,g1
46007,29,g2
46008,30,g3
46009,31,g4
46010,32,g0
46011,33,g1
46012,34,g2
46013,35,g3
46014,36,g4
46015,37,g0
46016,38,g1
46017,39,g2
46018,40,g3
46019,41,g4
46020,42,g0
46021,43,g1
46022,44,g2
46023,45,g3
46024,46,g4
46025,47,g0
46026,48,g1
46027,49,g2
46028,50,g3
46029,51,g4
46030,52,g0
46031,53,g1
46032,54,g2
46033,55,g3
46034,56,g4
46035,57,g0
46036,58,g1
46037,59,g2
46038,60,g3
46039,61,g4
46040,62,g0
46041,63,g1
46042,64,g2
46043,65,g3
46044,66,g4
46045,67,g0
46046,68,g1
46047,69,g2
46048,70,g3
46049,71,g4
46050,72,g0
46051,73,g1
46052,74,g2
46053,75,g3
46054,76,g4
46055,77,g0
46056,78,g1
46057,79,g2
46058,80,g3
46059,81,g4
46060,82,g0
46061,83,g1
46062,84,g2
46063,85,g3
46064,86,g4
46065,87,g0
46066,88,g1
46067,89,g2
46068,90,g3
46069,91,g4
46070,92,g0
46071,93,g1
46072,94,g2
46073,95,g3
46074,96,g4
46075,0,g0
46076,1,g1
46077,2,g2
46078,3,g3
46079,4,g4
46080,5,g0
46081,6,g1
46082,7,g2
46083,8,g3
46084,9,g4
46085,10,g0
46086,11,g1
46087,12,g2
46088,13,g3
46089,14,g4
46090,15,g0
46091,16,g1
46092,17,g2
46093,18,g3
46094,19,g4
46095,20,g0
46096,21,g1
46097,22,g2
46098,23,g3
46099,24,g4
46100,25,g0
46101,26,g1
46102,27,g2
46103,28,g3
46104,29,g4
46105,30,g0
46106,31,g1
46107,32,g2
46108,33,g3
46109,34,g4
46110,35,g0
46111,36,g1
46112,37,g2
46113,38,g3
46114,39,g4
46115,40,g0
46116,41,g1
46117,42,g2
46118,43,g3
46119,44,g4
46120,45,g0
46121,46,g1
46122,47,g2
46123,48,g3
46124,49,g4
46125,50,g0
46126,51,g1
46127,52,g2
46128,53,g3
46129,54,g4
46130,55,g0
46131,56,g1
46132,57,g2
46133,58,g3
46134,59,g4
46135,60,g0
46136,61,g1
46137,62,g2
46138,63,g3
46139,64,g4
46140,65,g0
46141,66,g1
46142,67,g2
46143,68,g3
46144,69,g4
46145,70,g0
46146,71,g1
46147,72,g2
46148,73,g3
46149,74,g4
46150,75,g0
46151,76,g1
46152,77,g2
46153,78,g3
46154,79,g4
46155,80,g0
46156,81,g1
46157,82,g2
46158,83,g3
46159,84,g4
46160,85,g0
46161,86,g1
46162,87,g2
46163,88,g3
46164,89,g4
46165,90,g0
46166,91,g1
46167,92,g2
46168,93,g3
46169,94,g4
46170,95,g0
46171,96,g1
46172,0,g2
46173,1,g3
46174,2,g4
46175,3,g0
46176,4,g1
46177,5,g2
46178,6,g3
46179,7,g4
46180,8,g0
46181,9,g1
46182,10,g2
46183,11,g3
46184,12,g4
46185,13,g0
46186,14,g1
46187,15,g2
46188,16,g3
46189,17,g4
46190,18,g0
46191,19,g1
46192,20,g2
46193,21,g3
46194,22,g4
46195,23,g0
46196,24,g1
46197,25,g2
46198,26,g3
46199,27,g4
46200,28,g0
46201,29,g1
46202,30,g2
46203,31,g3
46204,32,g4
46205,33,g0
46206,34,g1
46207,35,g2
46208,36,g3
46209,37,g4
46210,38,g0
46211,39,g1
46212,40,g2
46213,41,g3
46214,42,g4
46215,43,g0
46216,44,g1
46217,45,g2
46218,46,g3
46219,47,g4
46220,48,g0
46221,49,g1
46222,50,g2
46223,51,g3
46224,52,g4
46225,53,g0
46226,54,g1
46227,55,g2
46228,56,g3
46229,57,g4
46230,58,g0
46231,59,g1
46232,60,g2
46233,61,g3
46234,62,g4
46235,63,g0
46236,64,g1
46237,65,g2
46238,66,g3
46239,67,g4
46240,68,g0
46241,69,g1
46242,70,g2
46243,71,g3
46244,72,g4
46245,73,g0
46246,74,g1
46247,75,g2
46248,76,g3
46249,77,g4
46250,78,g0
46251,79,g1
46252,80,g2
46253,81,g3
46254,82,g4
46255,83,g0
46256,84,g1
46257,85,g2
46258,86,g3
46259,87,g4
46260,88,g0
46261,89,g1
46262,90,g2
46263,91,g3
46264,92,g4
46265,93,g0
46266,94,g1
46267,95,g2
46268,96,g3
46269,0,g4
46270,1,g0
46271,2,g1
46272,3,g2
46273,4,g3
46274,5,g4
46275,6,g0
46276,7,g1
46277,8,g2
46278,9,g3
46279,10,g4
46280,11,g0
46281,12,g1
46282,13,g2
46283,14,g3
46284,15,g4
46285,16,g0
46286,17,g1
46287,18,g2
46288,19,g3
46289,20,g4
46290,21,g0
46291,22,g1
46292,23,g2
46293,24,g3
46294,25,g4
46295,26,g0
46296,27,g1
46297,28,g2
46298,29,g3
46299,30,g4
46300,31,g0
46301,32,g1
46302,33,g2
46303,34,g3
46304,35,g4
46305,36,g0
46306,37,g1
46307,38,g2
46308,39,g3
46309,40,g4
46310,41,g0
46311,42,g1
46312,43,g2
46313,44,g3
46314,45,g4
46315,46,g0
46316,47,g1
46317,48,g2
46318,49,g3
46319,50,g4
46320,51,g0
46321,52,g1
46322,53,g2
46323,54,g3
46324,55,g4
46325,56,g0
46326,57,g1
46327,58,g2
46328,59,g3
46329,60,g4
46330,61,g0
46331,62,g1
46332,63,g2
46333,64,g3
46334,65,g4
46335,66,g0
46336,67,g1
46337,68,g2
46338,69,g3
46339,70,g4
46340,71,g0
46341,72,g1
46342,73,g2
46343,74,g3
46344,75,g4
46345,76,g0
46346,77,g1
46347,78,g2
46348,79,g3
46349,80,g4
46350,81,g0
46351,82,g1
46352,83,g2
46353,84,g3
46354,85,g4
46355,86,g0
46356,87,g1
46357,88,g2
46358,89,g3
46359,90,g4
46360,91,g0
46361,92,g1
46362,93,g2
46363,94,g3
46364,95,g4
46365,96,g0
46366,0,g1
46367,1,g2
46368,2,g3
46369,3,g4
46370,4,g0
46371,5,g1
46372,6,g2
46373,7,g3
46374,8,g4
46375,9,g0
46376,10,g1
46377,11,g2
46378,12,g3
46379,13,g4
46380,14,g0
46381,15,g1
46382,16,g2
46383,17,g3
46384,18,g4
46385,19,g0
46386,20,g1
46387,21,g2
46388,22,g3
46389,23,g4
46390,24,g0
46391,25,g1
46392,26,g2
46393,27,g3
46394,28,g4
46395,29,g0
46396,30,g1
46397,31,g2
46398,32,g3
46399,33,g4
46400,34,g0
46401,35,g1
46402,36,g2
46403,37,g3
46404,38,g4
46405,39,g0
46406,40,g1
46407,41,g2
46408,42,g3
46409,43,g4
46410,44,g0
46411,45,g1
46412,46,g2
46413,47,g3
46414,48,g4
46415,49,g0
46416,50,g1
46417,51,g2
46418,52,g3
46419,53,g4
46420,54,g0
46421,55,g1
46422,56,g2
46423,57,g3
46424,58,g4
46425,59,g0
46426,60,g1
46427,61,g2
46428,62,g3
46429,63,g4
46430,64,g0
46431,65,g1
46432,66,g2
46433,67,g3
46434,68,g4
46435,69,g0
46436,70,g1
46437,71,g2
46438,72,g3
46439,73,g4
46440,74,g0
46441,75,g1
46442,76,g2
46443,77,g3
46444,78,g4
46445,79,g0
46446,80,g1
46447,81,g2
46448,82,g3
46449,83,g4
46450,84,g0
46451,85,g1
46452,86,g2
46453,87,g3
46454,88,g4
46455,89,g0
46456,90,g1
46457,91,g2
46458,92,g3
46459,93,g4
46460,94,g0
46461,95,g1
46462,96,g2
46463,0,g3
46464,1,g4
46465,2,g0
46466,3,g1
46467,4,g2
46468,5,g3
46469,6,g4
46470,7,g0
46471,8,g1
46472,9,g2
46473,10,g3
46474,11,g4
46475,12,g0
46476,13,g1
46477,14,g2
46478,15,g3
46479,16,g4
46480,17,g0
46481,18,g1
46482,19,g2
46483,20,g3
46484,21,g4
46485,22,g0
46486,23,g1
46487,24,g2
46488,25,g3
46489,26,g4
46490,27,g0
46491,28,g1
46492,29,g2
46493,30,g3
46494,31,g4
46495,32,g0
46496,33,g1
46497,34,g2
46498,35,g3
46499,36,g4
46500,37,g0
46501,38,g1
46502,39,g2
46503,40,g3
46504,41,g4
46505,42,g0
46506,43,g1
46507,44,g2
46508,45,g3
46509,46,g4
46510,47,g0
46511,48,g1
46512,49,g2
46513,50,g3
46514,51,g4
46515,52,g0
46516,53,g1
46517,54,g2
46518,55,g3
46519,56,g4
46520,57,g0
46521,58,g1
46522,59,g2
46523,60,g3
46524,61,g4
46525,62,g0
46526,63,g1
46527,64,g2
46528,65,g3
46529,66,g4
46530,67,g0
46531,68,g1
46532,69,g2
46533,70,g3
46534,71,g4
46535,72,g0
46536,73,g1
46537,74,g2
46538,75,g3
46539,76,g4
46540,77,g0
46541,78,g1
46542,79,g2
46543,80,g3
46544,81,g4
46545,82,g0
46546,83,g1
46547,84,g2
46548,85,g3
46549,86,g4
46550,87,g0
46551,88,g1
46552,89,g2
46553,90,g3
46554,91,g4
46555,92,g0
46556,93,g1
46557,94,g2
46558,95,g3
46559,96,g4
46560,0,g0
46561,1,g1
46562,2,g2
46563,3,g3
46564,4,g4
46565,5,g0
46566,6,g1
46567,7,g2
46568,8,g3
46569,9,g4
46570,10,g0
46571,11,g1
46572,12,g2
46573,13,g3
46574,14,g4
46575,15,g0
46576,16,g1
46577,17,g2
46578,18,g3
46579,19,g4
46580,20,g0
46581,21,g1
46582,22,g2
46583,23,g3
46584,24,g4
46585,25,g0
46586,26,g1
46587,27,g2
46588,28,g3
46589,29,g4
46590,30,g0
46591,31,g1
46592,32,g2
46593,33,g3
46594,34,g4
46595,35,g0
46596,36,g1
46597,37,g2
46598,38,g3
46599,39,g4
46600,40,g0
46601,41,g1
46602,42,g2
46603,43,g3
46604,44,g4
46605,45,g0
46606,46,g1
46607,47,g2
46608,48,g3
46609,49,g4
46610,50,g0
46611,51,g1
46612,52,g2
46613,53,g3
46614,54,g4
46615,55,g0
46616,56,g1
46617,57,g2
46618,58,g3
46619,59,g4
46620,60,g0
46621,61,g1
46622,62,g2
46623,63,g3
46624,64,g4
46625,65,g0
46626,66,g1
46627,67,g2
46628,68,g3
46629,69,g4
46630,70,g0
46631,71,g1
46632,72,g2
46633,73,g3
46634,74,g4
46635,75,g0
46636,76,g1
46637,77,g2
46638,78,g3
46639,79,g4
46640,80,g0
46641,81,g1
46642,82,g2
46643,83,g3
46644,84,g4
46645,85,g0
46646,86,g1
46647,87,g2
46648,88,g3
46649,89,g4
46650,90,g0
46651,91,g1
46652,92,g2
46653,93,g3
46654,94,g4
46655,95,g0
46656,96,g1
46657,0,g2
46658,1,g3
46659,2,g4
46660,3,g0
46661,4,g1
46662,5,g2
46663,6,g3
46664,7,g4
46665,8,g0
46666,9,g1
46667,10,g2
46668,11,g3
46669,12,g4
46670,13,g0
46671,14,g1
46672,15,g2
46673,16,g3
46674,17,g4
46675,18,g0
46676,19,g1
46677,20,g2
46678,21,g3
46679,22,g4
46680,23,g0
46681,24,g1
46682,25,g2
46683,26,g3
46684,27,g4
46685,28,g0
46686,29,g1
46687,30,g2
46688,31,g3
46689,32,g4
46690,33,g0
46691,34,g1
46692,35,g2
46693,36,g3
46694,37,g4
46695,38,g0
46696,39,g1
46697,40,g2
46698,41,g3
46699,42,g4
46700,43,g0
46701,44,g1
46702,45,g2
46703,46,g3
46704,47,g4
46705,48,g0
46706,49,g1
46707,50,g2
46708,51,g3
46709,52,g4
46710,53,g0
46711,54,g1
46712,55,g2
46713,56,g3
46714,57,g4
46715,58,g0
46716,59,g1
46717,60,g2
46718,61,g3
46719,62,g4
46720,63,g0
46721,64,g1
46722,65,g2
46723,66,g3
46724,67,g4
46725,68,g0
46726,69,g1
46727,70,g2
46728,71,g3
46729,72,g4
46730,73,g0
46731,74,g1
46732,75,g2
46733,76,g3
46734,77,g4
46735,78,g0
46736,79,g1
46737,80,g2
46738,81,g3
46739,82,g4
46740,83,g0
46741,84,g1
46742,85,g2
46743,86,g3
46744,87,g4
46745,88,g0
46746,89,g1
46747,90,g2
46748,91,g3
46749,92,g4
46750,93,g0
46751,94,g1
46752,95,g2
46753,96,g3
46754,0,g4
46755,1,g0
46756,2,g1
46757,3,g2
46758,4,g3
46759,5,g4
46760,6,g0
46761,7,g1
46762,8,g2
46763,9,g3
46764,10,g4
46765,11,g0
46766,12,g1
46767,13,g2
46768,14,g3
46769,15,g4
46770,16,g0
46771,17,g1
46772,18,g2
46773,19,g3
46774,20,g4
46775,21,g0
46776,22,g1
46777,23,g2
46778,24,g3
46779,25,g4
46780,26,g0
46781,27,g1
46782,28,g2
46783,29,g3
46784,30,g4
46785,31,g0
46786,32,g1
46787,33,g2
46788,34,g3
46789,35,g4
46790,36,g0
46791,37,g1
46792,38,g2
46793,39,g3
46794,40,g4
46795,41,g0
46796,42,g1
46797,43,g2
46798,44,g3
46799,45,g4
46800,46,g0
46801,47,g1
46802,48,g2
46803,49,g3
46804,50,g4
46805,51,g0
46806,52,g1
46807,53,g2
46808,54,g3
46809,55,g4
46810,56,g0
46811,57,g1
46812,58,g2
46813,59,g3
46814,60,g4
46815,61,g0
46816,62,g1
46817,63,g2
46818,64,g3
46819,65,g4
46820,66,g0
46821,67,g1
46822,68,g2
46823,69,g3
46824,70,g4
46825,71,g0
46826,72,g1
46827,73,g2
46828,74,g3
46829,75,g4
46830,76,g0
46831,77,g1
46832,78,g2
46833,79,g3
46834,80,g4
46835,81,g0
46836,82,g1
46837,83,g2
46838,84,g3
46839,85,g4
46840,86,g0
46841,87,g1
46842,88,g2
46843,89,g3
46844,90,g4
46845,91,g0
46846,92,g1
46847,93,g2
46848,94,g3
46849,95,g4
46850,96,g0
46851,0,g1
46852,1,g2
46853,2,g3
46854,3,g4
46855,4,g0
46856,5,g1
46857,6,g2
46858,7,g3
46859,8,g4
46860,9,g0
46861,10,g1
46862,11,g2
46863,12,g3
46864,13,g4
46865,14,g0
46866,15,g1
46867,16,g2
46868,17,g3
46869,18,g4
46870,19,g0
46871,20,g1
46872,21,g2
46873,22,g3
46874,23,g4
46875,24,g0
46876,25,g1
46877,26,g2
46878,27,g3
46879,28,g4
46880,29,g0
46881,30,g1
46882,31,g2
46883,32,g3
46884,33,g4
46885,34,g0
46886,35,g1
46887,36,g2
46888,37,g3
46889,38,g4
46890,39,g0
46891,40,g1
46892,41,g2
46893,42,g3
46894,43,g4
46895,44,g0
46896,45,g1
46897,46,g2
46898,47,g3
46899,48,g4
46900,49,g0
46901,50,g1
46902,51,g2
46903,52,g3
46904,53,g4
46905,54,g0
46906,55,g1
46907,56,g2
46908,57,g3
46909,58,g4
46910,59,g0
46911,60,g1
46912,61,g2
46913,62,g3
46914,63,g4
46915,64,g0
46916,65,g1
46917,66,g2
46918,67,g3
46919,68,g4
